Timestamp,CPUUtilization_actual,CPUUtilization_pred
2024-12-07 02:20:00,2.81797490043505,3.8106678
2024-12-07 02:25:00,2.9095281096608496,3.8164735
2024-12-07 02:30:00,2.889786514772868,3.9022708
2024-12-07 02:35:00,2.908680652031996,3.8699794
2024-12-07 02:40:00,2.8487079744376063,3.9033453
2024-12-07 02:45:00,2.78308326387035,3.8393881
2024-12-07 02:50:00,2.784764286374852,3.7812035
2024-12-07 02:55:00,2.833333333333334,3.7848334
2024-12-07 03:00:00,2.875446883393524,3.8178632
2024-12-07 03:05:00,2.808365749746272,3.8542724
2024-12-07 03:10:00,10.723351393905226,3.7787225
2024-12-07 03:15:00,9.667530332499773,10.000082
2024-12-07 03:20:00,2.8166990830789,8.819653
2024-12-07 03:25:00,2.9833333333335763,5.097898
2024-12-07 03:30:00,2.900738631100248,4.103887
2024-12-07 03:35:00,2.815770584421812,3.7277462
2024-12-07 03:40:00,2.7590580716870683,3.6166081
2024-12-07 03:45:00,2.683333333333088,3.3560424
2024-12-07 03:50:00,2.774340094470197,2.9357991
2024-12-07 03:55:00,2.792231638418808,2.8093982
2024-12-07 04:00:00,2.8314392886905777,2.760174
2024-12-07 04:05:00,2.767372881356426,3.0531173
2024-12-07 04:10:00,2.883333333333816,3.7059531
2024-12-07 04:15:00,2.8666666666661818,3.8314335
2024-12-07 04:20:00,2.76656710197252,3.810297
2024-12-07 04:25:00,2.91666666666667,3.7442102
2024-12-07 04:30:00,3.2236616652778745,3.9175477
2024-12-07 04:35:00,2.732786885245416,4.211077
2024-12-07 04:40:00,2.7588983050847498,3.715216
2024-12-07 04:45:00,2.83281930165784,3.8245945
2024-12-07 04:50:00,2.792118180976204,3.8309062
2024-12-07 04:55:00,2.866703713995382,3.7958336
2024-12-07 05:00:00,2.7842317310359497,3.859169
2024-12-07 05:05:00,2.824349356302196,3.7454436
2024-12-07 05:10:00,2.83421320737241,3.8026009
2024-12-07 05:15:00,2.8333333333333344,3.7775671
2024-12-07 05:20:00,2.791666666666664,3.7792473
2024-12-07 05:25:00,2.92560664999585,3.7740526
2024-12-07 05:30:00,2.856166064647072,3.9161806
2024-12-07 05:35:00,2.734081226266784,3.8207378
2024-12-07 05:40:00,2.727405760859992,3.7247994
2024-12-07 05:45:00,2.7158469945352777,3.7137706
2024-12-07 05:50:00,2.867113550059722,3.691271
2024-12-07 05:55:00,2.71754190978978,3.8414874
2024-12-07 06:00:00,2.866666666667392,3.654884
2024-12-07 06:05:00,2.843831619893696,3.8414793
2024-12-07 06:10:00,2.8673103639907422,3.7754586
2024-12-07 06:15:00,2.8249421135495743,3.829651
2024-12-07 06:20:00,2.791421228118928,3.7903886
2024-12-07 06:25:00,2.7826502732240543,3.7828357
2024-12-07 06:30:00,2.835894229879416,3.7736504
2024-12-07 06:35:00,2.68266879688707,3.8250165
2024-12-07 06:40:00,2.75918079096045,3.6452165
2024-12-07 06:45:00,2.78353940909584,3.7510448
2024-12-07 06:50:00,2.84184032601575,3.7250123
2024-12-07 06:55:00,2.9987704918037617,3.795298
2024-12-07 07:00:00,2.801016486061408,3.9466512
2024-12-07 07:05:00,2.867974900434342,3.7515774
2024-12-07 07:10:00,3.184322033899056,3.8733063
2024-12-07 07:15:00,3.417970269518812,4.174501
2024-12-07 07:20:00,3.907087616930628,4.39674
2024-12-07 07:25:00,3.279065944244498,4.894382
2024-12-07 07:30:00,3.053672316384182,4.323572
2024-12-07 07:35:00,3.1124872649810222,4.199407
2024-12-07 07:40:00,3.419491525423234,4.2396817
2024-12-07 07:45:00,3.364754098360656,4.5539513
2024-12-07 07:50:00,2.924687413170812,4.4452457
2024-12-07 07:55:00,4.794915254236805,4.021711
2024-12-07 08:00:00,2.7657103825138982,5.919867
2024-12-07 08:05:00,2.80921783828767,3.849829
2024-12-07 08:10:00,2.833333333333332,4.130735
2024-12-07 08:15:00,2.8666666666673946,3.8959575
